Brand,Family,Reference,Name,Movement,Produced,Limited,Bezel,Glass,Back,Shape,Diameter,Height,Lug Width,W/R,Nickname,Color,Finish,Indexes,Hands,Price,Materials,image_file,image_file_processed
Hublot,Classic Fusion,511.NX.9000.LR.1704.SKULL,Classic Fusion 45 Skull Full Pavé,"Hublot caliber HUB1110
Hours, Minutes, Seconds | Date",2014,"Yes, 50 units",Gem-Set,Sapphire,Open,Round,45.00 mm,,,50.00 m,,Paved,Matte,Stick / Dot,Stick,,"Titanium, Resin",511.NX.9000.LR.1704.SKULL.jpg,processed_511.NX.9000.LR.1704.SKULL.jpg
Hublot,Spirit of Big Bang,601.NX.0173.LR.1104,Spirit of Big Bang 45 Titanium / Diamonds,"Hublot caliber HUB4700
Hours, Minutes, Small Seconds | Date | Chronograph, Column wheel",,No,Gem-Set,Sapphire,Open,Tonneau,45.00 mm,,,100.00 m,,Skeleton,,Stick / Dot,Stick,"""27900""","Titanium, Resin",601.NX.0173.LR.1104.jpg,processed_601.NX.0173.LR.1104.jpg
Hublot,Spirit of Big Bang,665.OX.9010.LR.1604,Spirit of Big Bang 39 King Gold / Full Pavé,"Hublot caliber HUB1710
Hours, Minutes, Seconds | Date",,No,Gem-Set,Sapphire,Open,Tonneau,39.00 mm,,,100.00 m,,Diamonds,,Stick / Dot,Stick,"""56400""","Red Gold, Resin, Diamond",665.OX.9010.LR.1604.jpg,processed_665.OX.9010.LR.1604.jpg
Hublot,Big Bang,401.CX.1123.VR,Big Bang Ferrari Black,"Hublot caliber HUB1241
Hours, Minutes | Date | Chronograph, Flyback, Column wheel",2015,"Yes, 250 units",,Sapphire,Open,Round,45.00 mm,,,100.00 m,,Skeleton,,Mixed,Stick,,"Titanium, Ceramic, Resin",401.CX.1123.VR.jpg,processed_401.CX.1123.VR.jpg
Hublot,Classic Fusion,521.CM.1771.RX,Classic Fusion 45 Chronograph Black Magic,"Hublot caliber HUB1143
Hours, Minutes, Small Seconds | Date | Chronograph",,No,,Sapphire,Open,Round,45.00 mm,,,50.00 m,,Black,Matte,Stick / Dot,Stick,,"Titanium, Ceramic, Resin",521.CM.1771.RX.jpg,processed_521.CM.1771.RX.jpg
Hublot,Big Bang,411.NX.1170.RX,Big Bang Unico 45 Titanium / Black,"Hublot caliber HUB1242
Hours, Minutes | Date | Chronograph, Flyback, Column wheel",2013,No,,Sapphire,Open,Round,45.00 mm,,,100.00 m,,Skeleton,,Mixed,Stick,"""18600""","Titanium, Aluminium",411.NX.1170.RX.jpg,processed_411.NX.1170.RX.jpg
Blancpain,Léman,2041-1230-63B,Léman Réveil GMT Titanium / Black / Barennia,"Blancpain caliber 1241
Hours, Minutes, Small Seconds, Additional 24 Hour Hand (adjustable) | Date | Alarm | Power Reserve Indicator",,No,,Sapphire,Open,Round,40.00 mm,13.30 mm,22.00 mm,100.00 m,,Black,Matte,Mixed,Losange,,,2041-1230-63B.jpg,processed_2041-1230-63B.jpg
Blancpain,Fifty Fathoms,5015C-1130-52B,Fifty Fathoms Tribute to Fifty Fathoms Aqua Lung / Stainless Steel / Black / Black Canvas,"Blancpain caliber 1315
Hours, Minutes, Seconds | Date",2007,"Yes, 500 units","Rotating, 0-60 (Dive)",Sapphire,Closed,Round,45.00 mm,15.50 mm,23.00 mm,300.00 m,,Black,,Mixed,Sword,,,5015C-1130-52B.jpg,processed_5015C-1130-52B.jpg
Blancpain,Léman,2041-12A30-98A.B,Léman Réveil GMT Titanium / Red Gold / Black / Bracelet,"Blancpain caliber 1241
Hours, Minutes, Small Seconds, Additional 24 Hour Hand (adjustable) | Date | Alarm | Power Reserve Indicator",,No,,Sapphire,Open,Round,40.00 mm,13.30 mm,22.00 mm,100.00 m,,Black,Matte,Mixed,Losange,,"Titanium, Red Gold",2041-12A30-98A.B.jpg,processed_2041-12A30-98A.B.jpg
Blancpain,Villeret,6659-3631-55B,Villeret Quantieme Perpetuel 8 Jours Red Gold / Enamel,"Blancpain caliber 5939A
Hours, Minutes, Small Seconds | Date, Day, Leap Year, Month, Perpetual Calendar | Moonphase",2014,No,,Sapphire,Open,Round,42.00 mm,13.50 mm,23.00 mm,30.00 m,,White,,Roman Numerals,Feuille,"""55340""",,6659-3631-55B.jpg,processed_6659-3631-55B.jpg
Blancpain,Le Brassus,00225-3434-53B,Le Brassus Carrousel Volant Une Minute Platinum,"Blancpain caliber 225
Hours, Minutes | Date | Power Reserve Indicator, Carrousel",2008,"Yes, 288 units",,Sapphire,Open,Round,43.50 mm,14.00 mm,22.00 mm,100.00 m,,Skeleton,,Stick / Dot,Sword,,,00225-3434-53B.jpg,processed_00225-3434-53B.jpg
Blancpain,L-Evolution,8850-36B30-53B,L-Evolution Réveil Grande Date 8 Jours Red Gold,"Blancpain caliber 6938
Hours, Minutes, Seconds | Big Date",,No,,Sapphire,Open,Round,43.50 mm,15.50 mm,23.00 mm,100.00 m,,Black,,Mixed,Alpha,,,8850-36B30-53B.jpg,processed_8850-36B30-53B.jpg
Blancpain,Léman,2041-12A30-64B,Léman Réveil GMT Titanium / Red Gold / Black / Rubber,"Blancpain caliber 1241
Hours, Minutes, Small Seconds, Additional 24 Hour Hand (adjustable) | Date | Alarm | Power Reserve Indicator",,No,,Sapphire,Open,Round,40.00 mm,13.30 mm,22.00 mm,100.00 m,,Black,Matte,Mixed,Losange,,"Titanium, Red Gold",2041-12A30-64B.jpg,processed_2041-12A30-64B.jpg
Blancpain,L-Evolution,00222A-1500-53B,L-Evolution Carrousel Saphir Volant Une Minute White Gold,"Blancpain caliber 22T
Hours, Minutes | Carrousel",2010,"Yes, 15 units",,Sapphire,Open,Round,43.50 mm,13.50 mm,23.00 mm,30.00 m,,Blue,,,Alpha,,,00222A-1500-53B.jpg,processed_00222A-1500-53B.jpg
Blancpain,Fifty Fathoms,5015-1127-52A,Fifty Fathoms Automatique Stainless Steel / White / White Canvas,"Blancpain caliber 1315
Hours, Minutes, Seconds | Date",2007,No,"Rotating, 0-60 (Dive)",Sapphire,Closed,Round,45.00 mm,15.50 mm,23.00 mm,300.00 m,,White,,Mixed,Sword,,,5015-1127-52A.jpg,processed_5015-1127-52A.jpg
Blancpain,Villeret,6057-1542-55B,Villeret Quantième Perpétuel White Gold / Opaline,"Blancpain caliber 5653A
Hours, Additional 24 Hour Hand (adjustable) | Date, Day, Leap Year, Month, Perpetual Calendar",,"Yes, 275 units",,Sapphire,Open,Round,38.00 mm,10.20 mm,20.00 mm,30.00 m,,White,,Roman Numerals,Feuille,,,6057-1542-55B.jpg,processed_6057-1542-55B.jpg
Blancpain,Fifty Fathoms,5200-0240-NAOA,Fifty Fathoms Bathyscaphe Flyback Chronograph Grey Ceramic / Blue / Blue Nato,"Blancpain caliber F385
Hours, Minutes, Small Seconds | Date | Chronograph, Column wheel, Flyback",2015,No,"Rotating, 0-60 (Dive)",Sapphire,Open,Round,43.60 mm,15.25 mm,23.00 mm,300.00 m,,Blue,,Mixed,Baton,,,5200-0240-NAOA.jpg,processed_5200-0240-NAOA.jpg
Blancpain,Léman,2041-1130M-71,Léman Réveil GMT Stainless Steel / Black / Bracelet,"Blancpain caliber 1241
Hours, Minutes, Small Seconds, Additional 24 Hour Hand (adjustable) | Date | Alarm | Power Reserve Indicator",,No,,Sapphire,Open,Round,40.00 mm,13.30 mm,22.00 mm,100.00 m,,Black,Sunburst,Arabic Numerals,Losange,,,2041-1130M-71.jpg,processed_2041-1130M-71.jpg
Blancpain,Léman,2841-1542-53B,Léman Réveil GMT White Gold / Opaline / Alligator,"Blancpain caliber 1241
Hours, Minutes, Small Seconds, Additional 24 Hour Hand (adjustable) | Date | Alarm | Power Reserve Indicator",,No,,Sapphire,Open,Round,40.00 mm,13.30 mm,22.00 mm,100.00 m,,White,Matte,Arabic Numerals,Losange,,,2841-1542-53B.jpg,processed_2841-1542-53B.jpg
Blancpain,Léman,2041-1542M-53B,Léman Réveil GMT Stainless Steel / Opaline / Alligator,"Blancpain caliber 1241
Hours, Minutes, Small Seconds, Additional 24 Hour Hand (adjustable) | Date | Alarm | Power Reserve Indicator",,No,,Sapphire,Open,Round,40.00 mm,13.30 mm,22.00 mm,100.00 m,,White,Matte,Arabic Numerals,Losange,,,2041-1542M-53B.jpg,processed_2041-1542M-53B.jpg
Blancpain,Léman,2850B-3630A-64B,Léman Grande Date Aqua Lung Red Gold / Black / Rubber,"Blancpain caliber 6950
Hours, Minutes, Seconds | Big Date",,No,,Sapphire,Open,Round,40.00 mm,11.40 mm,22.00 mm,100.00 m,,Black,Sunburst,Mixed,Losange,,,2850B-3630A-64B.jpg,processed_2850B-3630A-64B.jpg
Blancpain,Fifty Fathoms,50015-12B30-52B,Fifty Fathoms 500 Fathoms Titanium / Black / Black Canvas,"Blancpain caliber 1315
Hours, Minutes, Seconds | Date",2009,"Yes, 500 units","Rotating, 0-60 (Dive)",Sapphire,Open,Round,48.00 mm,16.95 mm,24.00 mm,1000.00 m,,Black,,Mixed,Sword,,,50015-12B30-52B.jpg,processed_50015-12B30-52B.jpg
Blancpain,L-Evolution,8886F-1503-52B,L-Evolution Chronographe Flyback a Rattrapante Grande Date White Gold,"Blancpain caliber 69F9
Hours, Minutes | Big Date | Chronograph, Column wheel, Flyback, Rattrapante | Moonphase",,No,,Sapphire,Open,Round,43.50 mm,16.04 mm,23.00 mm,100.00 m,,Black,,Mixed,Alpha,,"White Gold, Carbon",8886F-1503-52B.jpg,processed_8886F-1503-52B.jpg
Blancpain,Léman,2885F-11B30B-53B,Léman Chronographe Flyback Grande Date Stainless Steel / Black / Alligator,"Blancpain caliber 69F8
Hours, Additional 24 Hour Hand (adjustable) | Big Date | Chronograph, Column wheel, Flyback",,No,,Sapphire,Open,Round,40.00 mm,13.30 mm,22.00 mm,100.00 m,,Black,Sunburst,Mixed,Losange,,,2885F-11B30B-53B.jpg,processed_2885F-11B30B-53B.jpg
Blancpain,Léman,2685F-3630-53B2685F-3630-53B,Léman Chronographe Flyback Quantième Perpétuel Red Gold / Black / Alligator,"Blancpain caliber F585
Hours, Minutes, Small Seconds | Date, Day, Leap Year, Month, Perpetual Calendar | Chronograph, Column wheel, Flyback | Moonphase",,No,,Sapphire,Open,Round,40.00 mm,13.30 mm,22.00 mm,80.00 m,,Black,Matte,Arabic Numerals,Losange,,,2685F-3630-53B2685F-3630-53B.jpg,processed_2685F-3630-53B2685F-3630-53B.jpg
Blancpain,L-Evolution,R85F-1203-52B,L-Evolution R Chronograph Flyback Grande Date Carbon,"Blancpain caliber 68F5
Hours, Minutes | Big Date | Chronograph, Column wheel, Flyback",,"Yes, 88 units",,Sapphire,Open,Round,43.50 mm,12.90 mm,23.00 mm,100.00 m,,Black,,Mixed,Alpha,,"Titanium, Carbon",R85F-1203-52B.jpg,processed_R85F-1203-52B.jpg
Blancpain,Léman,2885F-36B42-53B,Léman Chronographe Flyback Grande Date Red Gold / Opaline / Alligator,"Blancpain caliber 69F8
Hours, Additional 24 Hour Hand (adjustable) | Big Date | Chronograph, Column wheel, Flyback",,No,,Sapphire,Open,Round,40.00 mm,13.30 mm,22.00 mm,100.00 m,,White,Sunburst,Mixed,Losange,,,2885F-36B42-53B.jpg,processed_2885F-36B42-53B.jpg
Blancpain,Le Brassus,4289Q-3642-55B,Le Brassus Tourbillon Quantième Perpetuél Chronographe Flyback à Rattrapante Red Gold,"Blancpain caliber 56F9U
Hours, Minutes | Date, Day, Leap Year, Month, Perpetual Calendar | Chronograph, Column wheel, Flyback, Rattrapante | Moonphase | Tourbillon Escapement",,No,,Sapphire,Open,Round,42.00 mm,17.40 mm,22.00 mm,50.00 m,,White,,Roman Numerals,Sword,,,4289Q-3642-55B.jpg,processed_4289Q-3642-55B.jpg
Blancpain,L-Evolution,8841-3630-53B,L-Evolution Réveil GMT Red Gold,"Blancpain caliber 1241H
Hours, Minutes, Small Seconds, Additional 24 Hour Hand (adjustable) | Date | Alarm | Power Reserve Indicator",,No,,Sapphire,Open,Round,43.50 mm,13.75 mm,23.00 mm,100.00 m,,Black,,Mixed,Alpha,,,8841-3630-53B.jpg,processed_8841-3630-53B.jpg
Blancpain,Fifty Fathoms,5000-1210-98S,Fifty Fathoms Bathyscaphe Titanium / Grey / Bracelet,"Blancpain caliber 1315
Hours, Minutes, Seconds | Date",2021,No,"Rotating, 0-60 (Dive)",Sapphire,Open,Round,43.00 mm,13.45 mm,23.00 mm,300.00 m,,Grey,,Stick / Dot,Baton,,"Titanium, Ceramic",5000-1210-98S.jpg,processed_5000-1210-98S.jpg
Blancpain,Villeret,6223C-1529-55A,Villeret Ultraplate Automatique White Gold / Flinqué,"Blancpain caliber 1150
Hours, Minutes, Seconds | Date",,No,,Sapphire,Closed,Round,38.00 mm,9.15 mm,20.00 mm,30.00 m,,Blue,Guilloche,Roman Numerals,Feuille,,,6223C-1529-55A.jpg,processed_6223C-1529-55A.jpg
Blancpain,L-Evolution,8837-3630-53B,L-Evolution Semainier Grande Date 8 Jours Red Gold,"Blancpain caliber 37R8G
Hours, Minutes, Seconds | Big Date, Day, Week Indicator | Power Reserve Indicator",2010,"Yes, 150 units",,Sapphire,Open,Round,43.50 mm,16.25 mm,23.00 mm,100.00 m,,Skeleton,,Mixed,Alpha,,,8837-3630-53B.jpg,processed_8837-3630-53B.jpg
Blancpain,Fifty Fathoms,5015B-1130-52,Fifty Fathoms Tribute to Fifty Fathoms / Stainless Steel / Black / Black Canvas,"Blancpain caliber 1315
Hours, Minutes, Seconds | Date",2007,"Yes, 500 units","Rotating, 0-60 (Dive)",Sapphire,Closed,Round,45.00 mm,15.50 mm,23.00 mm,300.00 m,,Black,,Mixed,Sword,,,5015B-1130-52.jpg,processed_5015B-1130-52.jpg
Blancpain,L-Evolution,8825-3630-53B,L-Evolution Tourbillon GMT 8 Jours Red Gold,"Blancpain caliber 5025
Hours, Minutes, Seconds, Additional 24 Hour Hand (adjustable) | Date | Power Reserve Indicator, Tourbillon Escapement",2009,"Yes, 99 units",,Sapphire,Open,Round,43.50 mm,13.45 mm,23.00 mm,100.00 m,,Skeleton,,Mixed,Alpha,,,8825-3630-53B.jpg,processed_8825-3630-53B.jpg
Blancpain,Le Brassus,0233-3634-55B,Le Brassus Carrousel Repetition Minutes Red Gold,"Blancpain caliber 235
Hours, Minutes | Minute Repeater | Carrousel",2010,No,,Sapphire,Open,Round,45.00 mm,15.35 mm,23.00 mm,30.00 m,,White,,Roman Numerals,Feuille,,,0233-3634-55B.jpg,processed_0233-3634-55B.jpg
Blancpain,L-Evolution,8886F-1203-52B,L-Evolution Chronographe Flyback a Rattrapante Grande Date Titanium,"Blancpain caliber 69F9
Hours, Minutes | Big Date | Chronograph, Column wheel, Flyback, Rattrapante | Moonphase",,"Yes, 24 units",,Sapphire,Open,Round,43.50 mm,12.60 mm,23.00 mm,100.00 m,,Black,,Mixed,Alpha,,"Titanium, Carbon",8886F-1203-52B.jpg,processed_8886F-1203-52B.jpg
Blancpain,Fifty Fathoms,5015-1130-71S,Fifty Fathoms Automatique Stainless Steel / Black / Bracelet,"Blancpain caliber 1315
Hours, Minutes, Seconds | Date",2007,No,"Rotating, 0-60 (Dive)",Sapphire,Closed,Round,45.00 mm,15.50 mm,23.00 mm,300.00 m,,Black,,Mixed,Sword,,,5015-1130-71S.jpg,processed_5015-1130-71S.jpg
Blancpain,Léman,2041-1130M-53B,Léman Réveil GMT Stainless Steel / Black / Alligator,"Blancpain caliber 1241
Hours, Minutes, Small Seconds, Additional 24 Hour Hand (adjustable) | Date | Alarm | Power Reserve Indicator",,No,,Sapphire,Open,Round,40.00 mm,13.30 mm,22.00 mm,100.00 m,,Black,Sunburst,Arabic Numerals,Losange,,,2041-1130M-53B.jpg,processed_2041-1130M-53B.jpg
Blancpain,Fifty Fathoms,5015D-1140-52B,Fifty Fathoms Automatique Stainless Steel / Blue / Blue Canvas,"Blancpain caliber 1315
Hours, Minutes, Seconds | Date",2007,No,"Rotating, 0-60 (Dive)",Sapphire,Closed,Round,45.00 mm,15.50 mm,23.00 mm,300.00 m,,Blue,Guilloche,Mixed,Sword,,,5015D-1140-52B.jpg,processed_5015D-1140-52B.jpg
Blancpain,Léman,2926A-5222-55B,Léman Tourbillon White Gold / Serti Baguette,"Blancpain caliber 25A
Hours, Minutes | Power Reserve Indicator, Tourbillon Escapement",,No,Gem-Set,Sapphire,Open,Round,40.00 mm,12.48 mm,21.00 mm,100.00 m,,Paved,,,Feuille,,,2926A-5222-55B.jpg,processed_2926A-5222-55B.jpg
Blancpain,Léman,2185F-1130-63,Léman Chronograph Flyback Stainless Steel / Black / Strap,"Blancpain caliber F185
Hours, Minutes, Small Seconds | Date | Chronograph, Column wheel, Flyback",,No,,Sapphire,Closed,Round,38.00 mm,11.70 mm,22.00 mm,100.00 m,,Black,Sunburst,Arabic Numerals,Dauphine,,,2185F-1130-63.jpg,processed_2185F-1130-63.jpg
Blancpain,Fifty Fathoms,5785F-11D03-63A,Fifty Fathoms Flyback Chronograph Speed Command Orange,"Blancpain caliber F185
Hours, Minutes, Small Seconds | Date | Chronograph, Column wheel, Flyback",2008,No,"Rotating, 0-60 (Dive)",Sapphire,Open,Round,45.00 mm,16.00 mm,23.00 mm,300.00 m,,Black,,Arabic Numerals,Stick,,,5785F-11D03-63A.jpg,processed_5785F-11D03-63A.jpg
Blancpain,L-Evolution,8805-1134-53B,L-Evolution Automatique 8 Jours Stainless Steel,"Blancpain caliber 13R5
Hours, Minutes, Seconds | Date | Power Reserve Indicator",2009,No,,Sapphire,Open,Round,43.50 mm,13.40 mm,23.00 mm,100.00 m,,Skeleton,,Mixed,Alpha,,,8805-1134-53B.jpg,processed_8805-1134-53B.jpg
Blancpain,L-Evolution,8885F-1203-52B,L-Evolution Chronographe Flyback Super Trofeo,"Blancpain caliber F185
Hours, Minutes, Small Seconds | Date | Chronograph, Column wheel, Flyback",2010,"Yes, 600 units",,Sapphire,Open,Round,43.50 mm,12.60 mm,23.00 mm,100.00 m,,Black,,Mixed,Alpha,,"Titanium, Carbon",8885F-1203-52B.jpg,processed_8885F-1203-52B.jpg
Blancpain,Villeret,6223-3642-55,Villeret Ultraplate Automatique Red Gold / White,"Blancpain caliber 1150
Hours, Minutes, Seconds | Date",,No,,Sapphire,Closed,Round,38.00 mm,9.15 mm,20.00 mm,30.00 m,,White,,Roman Numerals,Feuille,,,6223-3642-55.jpg,processed_6223-3642-55.jpg
Blancpain,Léman,2041-1230-64B,Léman Réveil GMT Titanium / Black / Rubber,"Blancpain caliber 1241
Hours, Minutes, Small Seconds, Additional 24 Hour Hand (adjustable) | Date | Alarm | Power Reserve Indicator",,No,,Sapphire,Open,Round,40.00 mm,13.30 mm,22.00 mm,100.00 m,,Black,Matte,Mixed,Losange,,,2041-1230-64B.jpg,processed_2041-1230-64B.jpg
Blancpain,L-Evolution,8866-1134-53B,L-Evolution Quantieme Complet 8 Jours Stainless Steel,"Blancpain caliber 66R9
Hours, Minutes, Small Seconds | Date, Day, Month | Moonphase",2009,No,,Sapphire,Open,Round,43.50 mm,15.55 mm,23.00 mm,100.00 m,,Skeleton,,Mixed,Alpha,,,8866-1134-53B.jpg,processed_8866-1134-53B.jpg
Blancpain,Villeret,6639-3637-55B,Villeret Quantieme Complet 8 Jours Red Gold / Black Enamel,"Blancpain caliber 6639
Hours, Minutes, Small Seconds | Date, Day, Month | Moonphase",2010,No,,Sapphire,Open,Round,42.00 mm,13.07 mm,23.00 mm,30.00 m,,Black,,Roman Numerals,Feuille,,,6639-3637-55B.jpg,processed_6639-3637-55B.jpg
Blancpain,Fifty Fathoms,50021-12B30-52B,Fifty Fathoms GMT Stainless Steel / Black / Canvas,"Blancpain caliber 1315
Hours, Minutes, Seconds | Date",2009,"Yes, 500 units","Rotating, 0-60 (Dive)",Sapphire,Closed,Round,48.00 mm,16.95 mm,24.00 mm,300.00 m,,Black,,Mixed,Sword,,,50021-12B30-52B.jpg,processed_50021-12B30-52B.jpg
Blancpain,L-Evolution,560STC-11B30-52B,L-Evolution Chronograph Flyback,"Blancpain caliber F185
Hours, Minutes, Small Seconds | Date | Chronograph, Column wheel, Flyback",,No,,Sapphire,Open,Round,43.50 mm,12.90 mm,23.00 mm,100.00 m,,Black,,Mixed,Sword,,,560STC-11B30-52B.jpg,processed_560STC-11B30-52B.jpg
Blancpain,Villeret,6613-3631-55B,Villeret 8 Jours Manuelle Red Gold / Enamel,"Blancpain caliber 13R0
Hours, Minutes, Seconds | Date | Power Reserve Indicator",2006,"Yes, 275 units",,Sapphire,Open,Round,42.00 mm,11.20 mm,23.00 mm,30.00 m,,White,,Roman Numerals,Feuille,,,6613-3631-55B.jpg,processed_6613-3631-55B.jpg
Blancpain,Villeret,6025-3642-55B,Villeret Tourbillon 8 Jours Red Gold / Opaline,"Blancpain caliber 25
Hours, Minutes | Date | Power Reserve Indicator, Tourbillon Escapement",,No,,Sapphire,Open,Round,37.50 mm,10.30 mm,20.00 mm,30.00 m,,White,,Roman Numerals,Feuille,,,6025-3642-55B.jpg,processed_6025-3642-55B.jpg
Blancpain,L-Evolution,00222-1500-53B,L-Evolution Carrousel Saphir Volant Une Minute Tantalum,"Blancpain caliber 22T
Hours, Minutes | Carrousel",2010,"Yes, 50 units",,Sapphire,Open,Round,43.50 mm,13.50 mm,23.00 mm,30.00 m,,Skeleton,,,Alpha,,"White Gold, Tantalum",00222-1500-53B.jpg,processed_00222-1500-53B.jpg
Blancpain,L-Evolution,8850-11B34-53B,L-Evolution Réveil Grande Date 8 Jours Stainless Steel,"Blancpain caliber 6938
Hours, Minutes, Seconds | Big Date",,No,,Sapphire,Open,Round,43.50 mm,15.50 mm,23.00 mm,100.00 m,,Grey,,Mixed,Alpha,,,8850-11B34-53B.jpg,processed_8850-11B34-53B.jpg
Blancpain,Villeret,6659-3431-55B,Villeret Quantieme Perpetuel 8 Jours White Gold / Enamel,"Blancpain caliber 5939A
Hours, Minutes, Small Seconds | Date, Day, Leap Year, Month, Perpetual Calendar | Moonphase",2014,"Yes, 188 units",,Sapphire,Open,Round,42.00 mm,13.50 mm,23.00 mm,30.00 m,,White,,Roman Numerals,Feuille,,,6659-3431-55B.jpg,processed_6659-3431-55B.jpg
Blancpain,L-Evolution,8805-3630-53B,L-Evolution Automatique 8 Jours Red Gold,"Blancpain caliber 13R5
Hours, Minutes, Seconds | Date | Power Reserve Indicator",2009,No,,Sapphire,Open,Round,43.50 mm,13.40 mm,23.00 mm,100.00 m,,Skeleton,,Mixed,Alpha,,,8805-3630-53B.jpg,processed_8805-3630-53B.jpg
Blancpain,Le Brassus,4286P-3642-55B,Le Brassus Quantième Perpetuél Chronographe Flyback à Rattrapante Red Gold,"Blancpain caliber 56F9A
Hours, Minutes | Date, Day, Leap Year, Month, Perpetual Calendar | Chronograph, Column wheel, Flyback, Rattrapante | Moonphase",,No,,Sapphire,Open,Round,42.00 mm,15.00 mm,22.00 mm,50.00 m,,White,,Roman Numerals,Sword,,,4286P-3642-55B.jpg,processed_4286P-3642-55B.jpg
Blancpain,Villeret,6102-3642-55A,Villeret Ultraplate Automatique Ladies Red Gold / Opaline,"Blancpain caliber 953
Hours, Minutes, Seconds",,No,,Sapphire,Closed,Round,29.00 mm,8.70 mm,15.00 mm,30.00 m,,White,,Roman Numerals,Feuille,,,6102-3642-55A.jpg,processed_6102-3642-55A.jpg
Blancpain,Léman,2925-3642-53B,Léman Tourbillon Semainier Grande Date Red Gold / Opaline / Alligator,"Blancpain caliber 3725G
Hours, Minutes | Date, Day, Week Indicator | Power Reserve Indicator, Tourbillon Escapement",,"Yes, 188 units",,Sapphire,Open,Round,40.00 mm,14.40 mm,22.00 mm,100.00 m,,White,Sunburst,Mixed,Losange,,,2925-3642-53B.jpg,processed_2925-3642-53B.jpg
Blancpain,Léman,2925-3630-53B,Léman Tourbillon Semainier Grande Date Red Gold / Black / Alligator,"Blancpain caliber 3725G
Hours, Minutes | Date, Day, Week Indicator | Power Reserve Indicator, Tourbillon Escapement",,"Yes, 188 units",,Sapphire,Open,Round,40.00 mm,14.40 mm,22.00 mm,100.00 m,,Black,Sunburst,Mixed,Losange,,,2925-3630-53B.jpg,processed_2925-3630-53B.jpg
Blancpain,Villeret,6659-3631-MMB,Villeret Quantieme Perpetuel 8 Jours Red Gold / Enamel / Bracelet,"Blancpain caliber 13R0
Hours, Minutes, Seconds | Date | Power Reserve Indicator",2014,No,,Sapphire,Open,Round,42.00 mm,13.50 mm,23.00 mm,30.00 m,,White,,Roman Numerals,Feuille,,,6659-3631-MMB.jpg,processed_6659-3631-MMB.jpg
Blancpain,Fifty Fathoms,5000-36S30-NAB A,Fifty Fathoms Bathyscaphe Sedna Gold / Black / Grey Nato,"Blancpain caliber 1315
Hours, Minutes, Seconds | Date",2015,No,"Rotating, 0-60 (Dive)",Sapphire,Open,Round,43.00 mm,13.40 mm,23.00 mm,300.00 m,,Black,,Stick / Dot,Baton,,,5000-36S30-NAB A.jpg,processed_5000-36S30-NAB A.jpg
Blancpain,Fifty Fathoms,5085F.B-1140-52B,Fifty Fathoms Chronographe Flyback Stainless / Blue / Blue Canvas,"Blancpain caliber F185
Hours, Minutes, Small Seconds | Date | Chronograph, Column wheel, Flyback",2007,No,"Rotating, 0-60 (Dive)",Sapphire,Closed,Round,45.00 mm,15.50 mm,23.00 mm,300.00 m,,Blue,Guilloche,Mixed,Sword,,,5085F.B-1140-52B.jpg,processed_5085F.B-1140-52B.jpg
Blancpain,Le Brassus,2322-3631-55B,Le Brassus Tourbillon Carrousel Red Gold,"Blancpain caliber 2322
Hours, Minutes | Date | Carrousel , Power Reserve Indicator, Tourbillon Escapement",2013,No,,Sapphire,Open,Round,44.60 mm,11.94 mm,23.00 mm,30.00 m,,White,,Roman Numerals,Sword,,,2322-3631-55B.jpg,processed_2322-3631-55B.jpg
Blancpain,L-Evolution,8866-3630-53B,L-Evolution Quantieme Complet 8 Jours Red Gold,"Blancpain caliber 66R9
Hours, Minutes, Small Seconds | Date, Day, Month | Moonphase",2009,No,,Sapphire,Open,Round,43.50 mm,15.55 mm,23.00 mm,100.00 m,,Skeleton,,Mixed,Alpha,,,8866-3630-53B.jpg,processed_8866-3630-53B.jpg
Blancpain,Villeret,6033-1542-55,Villeret Tourbillon Minute Repeater Automata White Gold / Opaline,"Blancpain caliber 332
Hours, Minutes | Minute Repeater",1993,No,,Sapphire,Open,Round,37.50 mm,10.30 mm,20.00 mm,30.00 m,,White,,Roman Numerals,Feuille,,,6033-1542-55.jpg,processed_6033-1542-55.jpg
Blancpain,Léman,2841-36B30-64B,Léman Réveil GMT Red Gold / Black / Rubber,"Blancpain caliber 1241
Hours, Minutes, Small Seconds, Additional 24 Hour Hand (adjustable) | Date | Alarm | Power Reserve Indicator",,No,,Sapphire,Open,Round,40.00 mm,13.30 mm,22.00 mm,100.00 m,,Black,Matte,Arabic Numerals,Losange,,,2841-36B30-64B.jpg,processed_2841-36B30-64B.jpg
